Date,0
2015-07-07,
2015-09-03,1.2456077061778976
2015-11-06,1.1916431271017125
2016-01-11,1.1497585584084034
2016-03-11,0.8474036812002901
2016-05-17,0.9013043128093504
2016-07-15,0.9574398689328606
2016-09-16,1.1950174704973258
2016-11-21,1.1943118722580943
2017-01-18,1.0872807629996282
2017-03-22,1.057689696160666
2017-05-24,1.2856082785893952
2017-07-24,1.2764348354616266
2017-09-22,1.6274235388928266
2017-11-23,1.7611906748904396
2018-01-23,1.7620198970242145
2018-03-27,1.2444778117366522
2018-05-29,1.043479901958206
2018-07-26,0.8920196638984843
2018-09-28,0.881869546676906
2018-12-03,0.9405766272083598
2019-01-31,0.8442003758525944
2019-04-05,0.8780706614542888
2019-06-11,0.8190956034455867
2019-08-08,0.8439759852502575
2019-10-15,0.9518107437862385
2019-12-16,0.9289915232407648
2020-02-13,1.174384808948103
2020-04-21,0.9840709304042077
2020-06-22,1.2343536435392353
2020-08-19,2.1554144848796506
2020-10-19,1.7391413538703158
2020-12-17,1.8113780447342966
2021-02-17,2.0793718964343384
2021-04-23,2.3108540467028513
2021-06-23,2.068904819553827
2021-08-24,1.5366398161458337
2021-10-25,1.8057001277566544
2021-12-24,1.518641390632321
2022-02-23,1.372615202877857
2022-04-28,1.2701750515756451
2022-06-28,1.0533621790162555
2022-08-29,1.2494125060117571
2022-10-31,0.9779325879305725
2022-12-29,1.3076302944687517
2023-02-28,0.9608280394423276
2023-05-05,1.116537166639905
2023-07-05,1.197568010943183
2023-09-04,1.7263919993294332
2023-11-06,1.5852938973218342
2024-01-08,1.822578197830434
2024-03-11,1.7125426513990525
2024-05-15,1.5936381548563407
2024-07-16,1.341386356996138
2024-09-16,1.2735161115293638
2024-11-14,1.1611644439198607
2025-01-16,0.9584420280031163
2025-03-18,0.6658448396148622
2025-05-22,0.7155498776197781
2025-07-21,0.8466405186497815
2025-09-19,0.9667636927488992
