signal,overnight_return
-0.1496923326321094,-0.002894757201433816
0.7111767673283169,0.010616381030864094
-0.25319316589847135,-0.0024628970304863495
0.07797008519725268,-0.004072551514260254
0.5449305564311938,0.0034806198574481194
0.8700805566981521,-0.0024839210467953446
-0.17586873047083257,-0.0030784104208008726
0.1420482822899466,-0.0010006373486297468
0.7243419343930084,0.004310208019907033
0.4587253769264724,0.00037167461462379826
-0.04721242251505381,0.0026457859559161664
0.051869217989988635,0.0019343696027633395
-0.8672681275329258,-0.0030472032604444686
-0.21457319255377633,-0.009012891857973996
-0.4121138815517486,0.0032143613301425203
-0.6051599256452413,-0.005513146734520734
0.22692534046497345,-0.00730765013576874
-0.2949923609872957,-0.004532371289772233
-0.3693385918969876,0.010307181566481673
-0.44913069339001477,-0.01466619734835152
1.2976017837038505,0.003300935264991724
-0.31612506389962014,0.011118673350522862
0.46311988219638195,0.003933555160050556
-0.39935516398003795,0.00895687810913215
-0.5104548502966304,-0.0066177177851165945
1.0060954807303242,0.0031711864081028617
-0.21841284848779938,0.0018615898361033511
0.47156704336325217,0.0036449917939974856
-0.39690391706649725,0.0003306836248013181
0.5305833912314531,0.0037344372076536974
0.0705127474127581,0.0008508117374205909
-0.09468961274892415,-0.004594093848073597
0.13957360896983942,0.003996534650334767
0.0974520854414252,-0.002573945877910613
-0.882566646428271,-0.004957165010041437
-0.6062910086322583,0.0005717148877126032
0.0,-0.014727691784207833
-0.5122098205421082,-0.0032867384685894346
-0.2883909263500438,-0.008130027736966567
0.14937156002986895,0.006426794893052538
-0.9990553770632828,0.006708907938874467
-0.002680115972419582,-0.012118848015232928
0.5401299993948557,0.006750144788608608
-0.7190518526836597,-0.011061018732477865
0.09034969945569274,-0.006714479863288297
0.507167559797593,-0.00914005311476284
-0.3973498518824499,0.007532609437956654
-0.732233322556542,0.004732927653820099
0.588880072036779,0.009556572340008491
0.09877670895083863,-0.0003611025665031533
-0.3896429170977702,-0.002129703655431465
0.1814202991606524,-0.0037627581016885375
0.5558330236514607,0.01752974694151165
0.021958098568721073,-0.0032733978792070556
-0.29349909119749107,-0.019581968408907115
-0.045461224281070474,0.0030858140526348094
0.01640006616400247,0.0007284647605171608
0.5902223582900425,0.0027244673231271066
0.13100683491203688,-0.026758037743898757
-0.04075779927324068,-0.004933906214666037
-0.3956308793205185,-0.0026428304575833133
-0.6976827331993501,-0.01748581900079036
-0.5911484448931222,0.012648510589450804
0.9297938901355319,0.007699253172442273
-0.40452696224002294,-0.013735860657169432
-0.560791212315909,0.025320885981014694
0.27104722029947564,-0.0048780826290297456
0.21177039120933794,0.002933611400764736
0.15320501961782174,0.0014869528532204632
-0.7557703058449744,-0.012753962938155788
-0.19222078003105167,-0.0037131256156064394
-0.12245884962294498,0.0030779315160238204
-0.34392516271017837,0.006481038679238498
-0.39549945909749223,0.0035789908956746063
1.038297101521464,0.026001415328993954
0.29394270394376537,0.00900631461605911
0.1306961452279354,0.008644738876452857
-0.252354073405837,0.002074716566946419
0.1938735176054607,-0.009873173329782582
0.0368178114314682,0.014320274175122664
-0.6665100495762915,0.002805603171202033
0.45124915249612574,0.00019890997334606357
0.13715011635947405,-0.002772337497353353
-0.34832332547184364,-0.005353404712062779
-0.2550497906001501,0.016483183924356142
-0.04408155554687046,-0.0024691194577205386
0.22146970852010223,0.008491009324888603
0.3725034499170828,0.006023112551199652
0.03392824766927941,0.0011943088586561193
-0.3463181838897464,0.008054276840535784
-0.6292246819882359,-0.010182438059546117
-0.15434336118014055,0.007665055512386667
0.09383894363149904,0.008923791991435177
0.44622024880901645,-0.006462201911627435
0.004513910766901764,0.0014899364509713738
0.0,0.0008214800871933665
-0.7138364141440025,-0.006897582920518544
-0.3921761008802973,0.0025621148615801023
-0.812748720795751,-0.00424467270470804
0.2718419116830301,0.001997037507274026
-0.3714827337885595,0.015906442042805728
0.41812791492276863,0.009712393689541023
0.7790950723968733,0.009323488682267527
-0.2541528283817284,0.007435957577640099
-0.6367543233302037,0.007700540177695054
-0.2588512014683959,-0.005538228900860009
0.22476335185417387,-0.0018648342826077335
-0.4373192136588653,-0.0041661631227777815
0.35524810557752634,0.011095055920864133
0.24516325152595295,0.000728496784565825
-0.026190917058936336,-0.015429425131507983
0.2369133679256901,-0.00494810216749778
-0.25321325322964877,0.0028837650436409775
0.34313972445300017,-0.016170223606361188
0.07755369338308522,0.00015524334394160496
-0.14937208008811823,-0.00024612833649636904
-0.19416482139327676,0.006802676931265653
1.1596930622433523,0.004755066219881921
-0.2962895818581116,-0.005656735528503519
1.0749924145037741,-0.0011610791056519232
0.24025168237908323,-0.0011915551696382292
-0.7384396171609869,0.0002937832901174088
-0.6637391958320871,0.01445858972547309
0.2148415799976156,-0.008090256928862624
-0.40064225214594046,0.006884736596498228
-0.3795133123794163,-0.00755901700938036
-0.016143071691407482,0.002926397258427855
-0.5806284981358089,-0.004963991769547372
-0.010932600005486135,0.00970698101257647
0.8736824430381553,0.01418042846514349
0.05326484059550353,0.012972444522432302
0.6642951218035178,0.004267197914360882
0.1466029326264062,0.003913008920437523
-0.6586566571145707,0.0024020785332613676
0.3937320308629301,-0.006231345556435358
0.09809931010470847,0.010012921874713044
-0.15706692195204672,-0.0007225521269749629
-0.12179956987847743,0.0016849455890314742
-0.2406814165669062,0.008317969125548441
-0.2539489647284266,0.00024190524571525332
-0.5202827564009709,-0.006533844220037439
0.6739948675549339,-0.015253258788854791
-0.15334252629575362,0.005239742956005887
-0.4895616452224505,0.004431770486136784
-0.050003396004235125,0.005852662900141946
-1.116029159925621,0.009338353289717273
-0.11911087234231983,-0.006439489003287122
1.0081892800537693,0.008803171829850166
-0.5785520054390478,-0.00013387939900325128
-0.07770641046279156,-0.0009196326341688316
-0.19875706219397107,-0.02115165092755941
-1.1321902023062362,0.009829043725113363
0.85467759039941,0.00026567153113306384
0.3276204375569376,0.007060693623811575
-0.017308062805506976,0.011105604199937476
-0.10780770407502152,0.007183394608214399
0.5920713132751946,0.002609044287928514
0.18859092773408118,-0.0013884585130979471
-0.4752820028313952,-0.00041938769396680846
-0.0880942247078099,0.0017394642450125361
-0.658477067660463,0.013076853607875055
0.5888760342838638,0.0058558398693970256
-0.21315873136948751,0.006333439381620653
-0.4475086031715824,0.0009403191208016221
-0.02403510781865285,0.006042988019732291
-0.5730091456956659,0.00461599821694588
0.22210903241509583,-0.007587943212812127
0.056856276466274454,-0.00032870601355903763
0.4739867057263442,0.004100542254303942
-0.19888369123075986,-0.00578233674088609
-0.20701308461228488,0.0017106779222612802
0.40272729152123043,0.010126123174840797
-0.13063133083689268,-0.0031934808941747766
0.8468184622098943,-0.0010871828086328624
0.19988424138994879,0.002301136692144872
-0.2925590781753458,0.0003120737881135403
0.8662400881305035,-0.006085927083812113
0.35565717344400466,-0.003657847062760222
-1.0327869579997686,0.0023310159150111594
-0.554421273805479,0.003646887891748697
0.7152012855520715,0.008101758081503686
-0.10318704925499841,0.002780458660783918
-0.6191800375160671,-0.0008339132385164395
-1.4423941132333349,-0.0041470639484231546
0.10378069058373213,0.003088956107682175
1.022801032947483,0.0005654705234063986
-0.24796275833695636,-0.0018428334575367163
0.17388281148083268,-9.248822220286972e-05
0.5472698154300636,0.0013878890840507095
-0.4015092396490766,-0.00029413291347293375
-0.6556275223635516,6.374742112718091e-05
-0.11293641575921999,0.0031258880363740547
-0.08181487851901334,0.00263768300371928
0.14056268189708,-0.0069169447854882495
-0.4641703709399125,-0.0005996111259881518
-0.2659239410359835,0.009294537052704221
0.46401975980091,0.009193825438363903
0.49694213032421936,0.0007796938136702935
0.03847671640043439,0.00017624050575352384
-0.21398208048140063,0.007878408379347723
0.707279728290796,0.008206211990062613
-0.4999770053535589,-0.0025452409588006602
0.12534127557123526,0.0015297288513585043
-0.9436528242910485,-0.016520921432714004
-0.007824934975997472,-0.002656742055539734
-0.09532816904440752,0.004711100386654946
-0.297113723974479,0.006481895395619258
0.858739913972989,-0.005171291974313359
0.4135298580417431,-0.00044223202440209507
-0.460623766747035,0.000512254260247931
0.4657553780166905,0.006048752834467161
-0.12518904468600833,0.0019232721571103848
-0.3063272780270407,-0.006009378015268899
-0.2924908284021384,-0.004420926858410897
-0.08626907716574203,-0.003603005936381209
-0.044031482354158845,0.009502701523303151
-0.2966013487254535,-0.021421199974912663
0.17072678533093497,0.008418860108450322
0.7408072528900534,0.005825821693158225
-0.12839412089640048,0.0052509317550097885
-0.7672540855002604,0.0027101200686107177
-0.033460066106244524,-0.005127620134036872
-0.3812981439428531,0.004813941450509043
-0.20823309105014284,-0.005659208972168222
-0.5948707141574741,-0.004131106128290213
-0.21168331441721966,0.0037763338092601344
-0.4236190980358697,-0.003215415353608356
0.38020372687284293,0.013336285299789545
-0.4133258013443002,0.0033875807940905315
0.24770865240976067,-0.0004648413513683291
-0.5796214067250199,0.005402254402318017
-0.13804846200052673,0.002609495344292531
-0.6047941217462838,-0.0021381190315647564
-0.2093528153827283,-0.003992316237733753
-0.5616906712314034,0.0068348032148672164
0.21037136437304224,0.0014930123549665387
-0.3497171383973064,-0.010071975799441305
-0.25353475824190425,-0.0029676897180693916
0.4468279590842256,-0.0030598965965978127
-0.8612469332054871,0.009825262933737063
-0.3213439349873159,0.0027240278038700837
-0.6277742786118633,-0.052576167509704716
2.888222926915893,0.03890989096478521
0.5182975936548105,-0.014640597508826264
