Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BEL.NS,BHARTIARTL.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,EICHERMOT.NS,ETERNAL.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JIOFIN.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHRIRAMFIN.NS,SUNPHARMA.NS,TATACONSUM.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TRENT.NS,ULTRACEMCO.NS,WIPRO.NS
2021-05-10,1300.3585205078125,739.9172973632812,3280.8037109375,2426.38720703125,712.2760009765625,3336.111083984375,538.5149536132812,45.17155838012695,549.2747802734375,859.0610961914062,97.02365112304688,1032.5401611328125,2333.21142578125,,1403.050537109375,746.0553588867188,661.4830932617188,667.4194946289062,2388.411376953125,410.8780517578125,2214.780517578125,593.1277465820312,911.5003051757812,1154.255615234375,157.2999725341797,,718.1537475585938,360.3644714355469,1310.969970703125,744.5467529296875,6482.8720703125,797.9002075195312,89.7652587890625,83.36524963378906,95.58496856689453,869.3796997070312,995.7072143554688,327.8373107910156,244.35153198242188,664.547119140625,604.0068359375,102.59699249267578,2728.144775390625,831.371337890625,1432.86376953125,744.0067749023438,6230.1396484375,242.96240234375
2021-05-11,1299.7603759765625,737.2107543945312,3216.14892578125,2425.722900390625,704.4088745117188,3345.294921875,531.3837280273438,46.357418060302734,545.2935180664062,850.1388549804688,102.73092651367188,1026.41552734375,2356.045166015625,,1408.4896240234375,740.626953125,653.8892822265625,658.782958984375,2390.137939453125,398.38043212890625,2186.741455078125,589.8392944335938,914.8265380859375,1146.586669921875,156.11380004882812,,695.05615234375,349.6293640136719,1300.2567138671875,740.3014526367188,6456.65966796875,801.8357543945312,93.93264770507812,86.43931579589844,97.12841033935547,872.5165405273438,991.694580078125,330.5111389160156,246.13919067382812,673.969970703125,612.06787109375,104.07730102539062,2708.283447265625,820.0821533203125,1413.2685546875,759.3794555664062,6315.2763671875,239.4746856689453
2021-05-12,1282.1109619140625,726.5292358398438,3155.491455078125,2425.676025390625,688.4255981445312,3341.802490234375,524.8892822265625,45.826900482177734,538.913818359375,857.4865112304688,101.27938842773438,1027.4818115234375,2341.982421875,,1371.775634765625,739.6472778320312,652.0023193359375,656.3784790039062,2391.653076171875,384.8694152832031,2120.14990234375,575.2347412109375,883.7811889648438,1143.4415283203125,155.5398712158203,,670.1127319335938,342.33978271484375,1301.854248046875,724.7512817382812,6534.1962890625,794.6016845703125,94.43273162841797,84.24354553222656,98.2370834350586,863.4895629882812,963.9039916992188,333.2756042480469,246.40504455566406,668.9730224609375,610.5892333984375,99.45923614501953,2677.927978515625,807.7437133789062,1432.666748046875,766.2448120117188,6216.27392578125,234.4856414794922
2021-05-14,1216.848876953125,709.081298828125,3100.412109375,2632.828857421875,682.1517333984375,3318.99365234375,522.1416015625,44.73466873168945,537.61865234375,862.687255859375,96.85872650146484,1007.208984375,2302.65478515625,,1327.728515625,743.1166381835938,646.1089477539062,658.1450805664062,2368.243896484375,369.4283447265625,2163.755615234375,577.7011108398438,858.90625,1134.307861328125,162.42721557617188,,669.3554077148438,339.9099426269531,1330.235107421875,707.3886108398438,6456.41943359375,818.6637573242188,92.84913635253906,82.66992950439453,99.49791717529297,874.3896484375,969.3532104492188,326.7043151855469,243.20567321777344,658.1224975585938,615.4544067382812,95.49064636230469,2646.617919921875,799.2244873046875,1433.5531005859375,768.7323608398438,6196.083984375,230.25880432128906
2021-05-17,1285.401611328125,729.04248046875,3111.664794921875,2640.657958984375,706.3009033203125,3332.4462890625,531.9126586914062,46.23258590698242,527.3057250976562,840.8826904296875,97.74945068359375,1017.5682373046875,2368.582275390625,,1353.80712890625,752.7489013671875,670.987060546875,653.9248657226562,2403.947998046875,379.2238464355469,2163.209228515625,603.1381225585938,922.1541137695312,1145.509765625,162.69508361816406,,676.2657470703125,347.37872314453125,1303.217041015625,718.8842163085938,6438.64111328125,809.8135986328125,92.97415924072266,83.6214370727539,99.30228424072266,884.7931518554688,954.7395629882812,347.23382568359375,254.6737823486328,654.02978515625,623.2293090820312,97.07218933105469,2662.44580078125,800.1895751953125,1445.8123779296875,791.1694946289062,6355.8974609375,230.8824005126953
2021-05-18,1322.893798828125,750.0186767578125,3122.6708984375,2677.71435546875,708.6909790039062,3507.32958984375,557.2490844726562,48.24541091918945,514.54638671875,843.9362182617188,96.62777709960938,1010.813720703125,2452.005126953125,,1352.398681640625,760.4627685546875,687.9684448242188,654.3175048828125,2447.90478515625,388.05419921875,2161.388671875,612.4232177734375,939.6051025390625,1154.643310546875,160.74363708496094,,679.1529541015625,349.5595703125,1331.9267578125,761.003173828125,6528.01513671875,816.59375,93.43256378173828,84.97547912597656,101.34571075439453,897.250244140625,959.4951782226562,346.46337890625,265.88531494140625,657.5038452148438,622.943115234375,99.53093719482422,2678.96875,814.7943115234375,1515.67578125,824.153564453125,6473.28955078125,234.69349670410156
2021-05-19,1290.9854736328125,746.6355590820312,3188.0166015625,2672.06787109375,713.8195190429688,3532.121826171875,551.6116943359375,48.41705322265625,506.7276916503906,862.591796875,100.19071197509766,1015.1455688476562,2445.188232421875,,1349.7762451171875,760.2996215820312,679.3497314453125,653.7777709960938,2454.683349609375,389.2122497558594,2148.1884765625,604.927490234375,932.3257446289062,1152.0584716796875,158.9835205078125,,668.172119140625,344.6700134277344,1318.9110107421875,748.6965942382812,6494.27783203125,829.3674926757812,93.30754852294922,84.09716796875,101.6283187866211,901.3573608398438,969.00634765625,348.4121398925781,258.7623596191406,669.49658203125,623.1339721679688,98.20246124267578,2673.0712890625,820.5858154296875,1497.85302734375,815.3477783203125,6383.96875,236.3565216064453
2021-05-20,1298.2646484375,740.1588745117188,3178.392333984375,2651.4287109375,702.9649047851562,3510.77880859375,547.4534301757812,48.93196487426758,499.4845886230469,881.9151611328125,96.7597427368164,1014.8547973632812,2412.677490234375,,1335.7415771484375,754.5855712890625,667.516357421875,655.1026000976562,2412.66357421875,371.7445373535156,2133.987060546875,598.3021850585938,940.5209350585938,1154.040283203125,158.4095916748047,,657.427978515625,340.2186584472656,1324.83154296875,766.2977905273438,6457.8095703125,821.5725708007812,93.1408462524414,81.82823181152344,99.5414047241211,896.0991821289062,960.188720703125,348.5480651855469,259.60577392578125,653.7442626953125,615.2160034179688,93.20903015136719,2653.989990234375,816.7667236328125,1507.896728515625,807.537109375,6396.27685546875,234.78590393066406
2021-05-21,1311.3270263671875,743.5421752929688,3205.833740234375,2687.867919921875,727.8609008789062,3557.64697265625,551.6655883789062,49.18160629272461,509.3658447265625,884.49169921875,97.12264251708984,1011.0077514648438,2404.763916015625,,1332.439208984375,759.6875610351562,697.5657958984375,658.2431640625,2428.915771484375,376.183837890625,2150.464599609375,621.36962890625,979.5687255859375,1167.1376953125,159.97840881347656,,660.9304809570312,350.0675048828125,1332.6314697265625,781.2755737304688,6531.4169921875,831.6370849609375,94.05767059326172,82.52355194091797,99.10664367675781,903.8397216796875,960.287841796875,363.6392822265625,271.1197509765625,657.1231079101562,619.7951049804688,93.88804626464844,2671.769775390625,822.97802734375,1514.7894287109375,822.7108154296875,6458.3056640625,236.84156799316406
2021-05-24,1303.0509033203125,740.9805908203125,3219.011474609375,2675.24658203125,738.0682983398438,3572.09130859375,548.8394775390625,48.94756317138672,505.3845520019531,888.6427612304688,98.24430847167969,1021.802978515625,2432.3173828125,,1331.3707275390625,761.4424438476562,703.4590454101562,657.801513671875,2442.431884765625,375.7012634277344,2127.068603515625,626.1088256835938,968.7221069335938,1161.5799560546875,161.85325622558594,,645.0746459960938,349.93804931640625,1356.3134765625,772.7373657226562,6586.00048828125,825.135009765625,94.09933471679688,82.74311828613281,100.43267822265625,896.2120361328125,953.6001586914062,373.4735107421875,267.5262145996094,657.6466674804688,610.6369018554688,92.10829162597656,2672.637451171875,825.663818359375,1497.4591064453125,805.6962890625,6385.13671875,237.8578643798828
