Entry_Z,Total_Return,CAGR,Sharpe,Max_Drawdown
1.5,2.044672987807999,0.5780971353579403,2.2457060479547506,-0.12135412956847136
2.0,2.398253182970199,0.6507650890606911,2.386926546747143,-0.18474681962543826
2.5,1.6658503313673507,0.4944755027375327,2.3856495077862747,-0.0847671668865384
